jee_main_score,jee_advanced_score,class_12_percent,daily_study_hours,family_income,peer_pressure_level,admission_taken,dropout
50.62,50.08,71.17,4.7,Mid,Medium,No,0
57.23,53.84,66.49,6.1,Mid,Low,No,0
73.77,54.64,76.59,4.3,Mid,Low,No,0
58.21,68.08,65.58,7.0,High,High,No,0
60.9,48.99,93.72,6.2,Mid,Medium,Yes,0
66.07,72.74,90.17,4.4,Low,Low,No,1
52.88,79.55,81.58,4.6,Mid,Medium,No,0
58.36,74.55,75.9,0.8,Mid,Low,Yes,0
81.85,37.71,68.4,6.9,Low,High,No,1
53.7,81.92,74.79,3.8,High,Low,No,0
49.63,81.0,91.39,3.7,Mid,Low,No,0
63.18,79.28,83.69,3.4,High,High,Yes,0
82.25,71.97,77.04,5.4,High,Medium,Yes,0
69.24,69.52,84.24,2.2,High,Low,No,0
65.5,82.52,80.46,2.5,Mid,High,No,0
72.62,96.78,78.96,4.4,Mid,High,Yes,0
47.56,50.75,84.81,3.2,Low,High,No,1
78.93,83.25,80.17,5.2,High,Low,Yes,0
77.37,64.62,83.59,3.3,Low,Medium,No,1
66.27,63.93,76.61,7.7,Mid,Low,Yes,0
86.08,41.42,72.46,5.9,Mid,Low,Yes,0
56.22,61.44,69.52,5.9,Low,Low,No,1
87.79,50.04,68.33,3.3,Low,High,Yes,0
74.16,58.58,58.95,9.3,High,Medium,No,0
67.29,48.43,65.88,3.6,Mid,Low,Yes,0
71.72,58.82,65.59,3.1,High,Medium,No,0
70.5,59.5,69.93,5.9,High,Low,Yes,0
89.08,67.55,90.62,4.9,Mid,Medium,No,0
56.93,40.16,73.42,2.9,Mid,High,Yes,0
61.32,42.87,77.42,8.9,High,Medium,Yes,0
86.51,71.79,77.73,6.5,Low,High,No,1
63.66,53.24,90.88,4.5,Mid,High,No,0
84.61,83.19,69.24,9.3,High,Medium,Yes,0
95.79,69.6,72.77,6.1,Low,Low,Yes,0
66.37,75.71,73.94,4.5,High,Low,No,0
81.54,88.57,86.37,9.1,Mid,Low,Yes,0
55.85,61.04,88.44,5.8,Low,Low,No,1
82.57,56.81,79.75,5.7,Low,Medium,No,1
74.79,79.95,87.33,3.7,Low,Low,No,1
78.62,74.15,76.78,4.6,Mid,Low,No,0
62.96,63.0,73.27,3.7,Mid,High,No,0
48.74,88.26,86.79,7.4,High,Medium,No,0
79.05,62.6,79.88,1.3,High,High,Yes,1
43.11,66.52,67.64,7.2,Mid,High,No,0
67.56,66.34,84.97,2.7,High,Low,Yes,0
85.18,51.05,72.92,4.4,Low,Low,No,1
74.69,67.24,71.69,3.9,Mid,Medium,No,0
99.28,88.35,83.93,3.5,Mid,High,Yes,0
86.35,73.12,74.11,5.9,High,Low,No,0
62.85,66.5,78.89,4.5,Mid,High,No,0
72.38,63.41,81.62,3.2,Low,Low,No,1
71.34,71.29,67.17,4.8,Mid,Low,No,0
49.85,78.0,78.85,3.1,Low,Low,Yes,0
58.83,75.75,88.49,3.4,Mid,Low,Yes,0
64.15,60.69,65.44,1.5,Mid,Medium,Yes,0
43.49,71.2,79.5,3.6,Mid,High,Yes,0
72.66,73.68,66.71,5.5,High,High,Yes,0
68.51,49.88,85.21,4.6,High,Medium,No,0
48.58,68.69,85.12,8.1,Low,Medium,No,1
77.66,31.42,71.46,9.7,High,Medium,No,0
82.02,73.72,97.1,3.6,Mid,Low,Yes,0
75.18,76.57,86.07,2.8,High,Low,Yes,0
67.46,77.96,82.07,6.8,High,High,Yes,0
80.28,59.68,81.51,5.2,Low,Medium,Yes,0
81.52,70.94,84.84,6.8,Mid,High,No,0
76.3,88.78,65.04,5.3,Low,Medium,Yes,0
60.46,88.62,76.95,4.1,High,High,Yes,0
75.87,65.53,78.83,4.1,Mid,Medium,No,0
88.74,68.23,71.0,5.4,Low,Medium,Yes,0
63.65,83.77,79.65,4.1,Low,Low,Yes,0
100.0,41.99,87.32,6.9,Mid,High,Yes,0
64.64,60.83,70.78,1.9,Low,Low,Yes,0
72.45,87.37,74.46,6.9,Low,Low,No,1
62.59,81.6,66.79,0.8,Low,High,Yes,1
75.13,71.91,57.13,4.8,High,Low,No,0
47.61,41.91,82.79,3.8,Low,Medium,No,1
64.36,65.2,74.74,1.5,High,Medium,Yes,0
56.71,56.56,75.48,0.4,Low,Medium,Yes,0
73.89,71.3,65.13,2.3,Low,Medium,No,1
85.92,53.05,73.14,4.6,Low,Low,Yes,0
81.04,49.59,85.97,3.3,Low,High,Yes,0
38.8,32.96,75.01,2.4,Mid,Low,Yes,1
100.0,85.55,75.29,7.2,High,High,Yes,0
76.13,59.6,77.08,2.0,Mid,High,Yes,0
61.13,68.51,62.64,5.9,Mid,Low,Yes,0
74.2,65.96,81.25,2.7,Mid,Low,No,0
74.47,48.92,62.45,2.3,Mid,Medium,Yes,0
62.66,45.85,65.6,3.3,Low,High,No,1
74.77,49.91,64.51,5.7,Low,High,No,1
63.5,54.43,73.25,1.8,Mid,High,No,1
66.34,71.87,71.48,5.1,Mid,Medium,Yes,0
62.39,53.27,74.99,2.6,High,High,No,0
51.94,93.94,65.95,2.9,Mid,High,No,0
74.04,82.43,85.05,5.3,Low,Medium,No,1
80.19,78.93,83.34,8.8,High,Low,Yes,0
79.21,64.09,73.26,2.7,Mid,Medium,No,0
83.48,90.23,70.22,5.9,High,Medium,No,0
76.54,62.51,69.21,3.9,Mid,Low,Yes,0
64.54,65.5,71.9,3.6,High,High,Yes,0
83.76,68.72,61.0,6.6,High,Low,No,0
52.99,77.23,65.4,2.8,Low,High,No,1
59.39,76.19,83.6,2.2,High,Medium,Yes,0
58.5,58.4,78.02,5.4,Mid,High,Yes,0
87.12,57.47,91.34,7.7,High,Medium,Yes,0
85.2,76.24,72.01,6.0,Mid,High,No,0
78.82,77.44,71.38,1.7,Mid,Medium,Yes,0
87.01,59.71,70.92,3.3,Low,High,No,1
59.69,40.6,71.81,6.5,High,High,No,0
76.88,62.68,68.4,7.7,Low,High,Yes,0
70.25,75.98,77.71,5.0,Mid,Low,No,0
83.86,94.89,75.29,3.3,High,Medium,No,0
70.39,46.83,69.9,7.8,High,Medium,No,0
66.61,59.17,87.51,4.4,Mid,Medium,Yes,0
79.57,59.77,93.97,3.3,Low,Low,Yes,0
84.27,87.69,86.67,3.0,Low,Low,No,1
62.64,65.44,80.58,2.1,High,Low,Yes,0
71.14,51.48,82.62,10.0,Low,Low,Yes,0
57.18,74.94,93.56,7.3,High,High,Yes,0
37.03,59.53,82.6,3.2,Low,Medium,Yes,0
74.81,46.41,69.15,8.0,Mid,High,Yes,0
80.52,51.72,78.92,5.6,Mid,Low,Yes,0
75.67,93.74,81.26,5.4,Mid,Low,Yes,0
44.71,72.15,65.05,3.1,High,High,No,0
67.09,67.72,72.15,3.5,High,Medium,Yes,0
40.94,62.0,86.0,4.4,Mid,Low,Yes,0
91.18,70.67,56.77,0.6,Mid,High,Yes,1
56.8,70.48,62.5,3.5,Low,High,Yes,0
89.58,70.67,73.24,4.5,Mid,High,No,0
85.24,67.84,78.54,7.1,Mid,High,Yes,0
59.39,79.9,61.42,3.3,Mid,Medium,No,0
56.14,66.37,73.73,6.1,High,Medium,Yes,0
76.91,50.35,86.54,0.4,High,Low,Yes,0
60.18,56.2,75.69,6.8,Mid,Low,Yes,0
73.43,34.34,84.39,2.7,Low,Medium,Yes,0
65.24,98.43,69.08,4.8,Low,Medium,No,1
47.06,79.8,66.9,5.3,Mid,High,Yes,0
40.77,52.72,83.49,4.9,High,High,Yes,0
75.17,61.49,78.69,4.3,Mid,High,No,0
64.14,55.81,63.14,2.0,Low,Low,No,1
64.26,90.68,66.99,2.7,High,Low,No,0
81.74,43.28,90.65,6.5,High,Low,No,0
88.43,67.83,65.75,3.3,High,Low,No,0
68.18,64.26,84.34,4.3,Mid,High,No,0
67.23,79.23,70.22,1.5,Mid,Low,Yes,0
79.0,64.34,74.97,6.2,Mid,Low,Yes,0
53.0,37.87,77.95,1.9,Low,High,Yes,1
75.12,61.98,53.99,6.3,High,High,No,0
79.73,50.45,60.37,2.4,High,Medium,Yes,0
81.52,67.27,75.86,6.5,Low,High,No,1
44.89,88.95,67.76,4.5,Low,Low,Yes,0
61.34,38.17,84.97,3.4,High,High,Yes,0
59.7,53.2,58.94,7.7,High,Low,Yes,0
73.4,57.16,80.65,4.4,Low,Medium,Yes,0
78.73,59.89,61.24,3.8,Mid,Medium,Yes,0
92.95,77.84,71.48,6.3,Mid,Medium,No,0
65.07,63.22,64.36,1.5,Mid,Low,No,0
65.03,72.65,94.02,0.0,Low,Low,Yes,0
88.1,55.99,61.61,6.8,High,Medium,No,0
76.15,69.68,73.78,2.8,Low,Medium,Yes,0
89.75,78.44,57.73,6.2,Mid,Low,Yes,0
76.04,54.28,91.0,4.6,Mid,Low,Yes,0
55.8,78.5,79.01,2.2,Mid,Low,No,0
53.34,66.84,76.37,5.7,Low,Low,Yes,0
50.28,82.73,89.74,3.7,Low,Medium,No,1
81.27,62.78,76.47,2.3,Mid,Medium,No,0
88.64,72.1,77.2,2.4,Mid,High,Yes,0
97.89,65.35,76.32,1.0,High,High,No,1
83.8,64.46,80.64,5.3,Low,Low,Yes,0
88.28,70.14,70.08,2.6,High,Medium,Yes,0
63.88,74.59,72.86,4.4,Mid,Low,No,0
55.81,46.01,83.1,4.1,Mid,High,No,0
83.9,88.94,77.77,2.6,Mid,Low,Yes,0
77.85,36.25,73.86,1.5,High,High,No,1
73.5,55.04,60.99,9.6,Low,High,Yes,0
77.42,64.49,89.98,4.4,Low,Medium,Yes,0
76.52,72.6,68.39,8.1,High,Low,No,0
89.97,91.22,84.87,6.8,Low,Medium,Yes,0
90.13,36.27,76.76,3.9,High,High,No,0
79.62,57.88,62.07,4.9,High,High,Yes,0
83.84,31.97,87.52,4.8,Low,Low,Yes,0
79.2,66.51,77.55,8.2,Low,Low,Yes,0
65.54,70.35,88.35,6.2,High,Low,Yes,0
82.59,91.45,73.18,2.9,Low,Low,No,1
52.48,67.93,82.04,5.2,Low,High,Yes,0
86.75,82.7,57.37,6.1,High,High,Yes,0
55.28,75.34,70.0,2.1,Mid,High,No,0
76.0,59.04,62.27,5.5,High,Medium,Yes,0
60.17,43.46,71.25,7.2,Low,Medium,No,1
79.75,70.4,79.72,2.8,Mid,Medium,Yes,0
71.53,42.13,68.95,3.1,Low,Low,No,1
49.67,86.72,83.64,6.8,High,High,Yes,0
77.89,63.41,66.43,3.8,High,Medium,No,0
63.91,85.12,83.85,2.5,High,Low,Yes,0
84.34,58.32,88.1,6.3,Mid,Low,No,0
72.02,70.3,85.14,5.7,Low,Low,No,1
77.54,69.35,71.56,4.7,Mid,High,Yes,0
58.59,65.28,53.75,6.7,High,Low,No,0
63.75,59.08,80.82,6.9,Low,Medium,Yes,0
65.58,72.28,73.75,4.3,High,Low,Yes,0
83.99,51.18,65.22,8.4,Low,High,No,1
95.48,46.65,69.44,7.7,Mid,High,Yes,0
60.73,85.89,89.34,0.5,Mid,Low,Yes,0
87.08,77.63,63.63,2.4,Mid,High,No,0
41.62,67.05,79.68,0.0,Mid,High,Yes,1
55.28,92.64,77.18,3.9,Low,Medium,No,1
58.58,61.72,71.43,2.1,Low,Medium,No,1
53.06,87.16,81.45,2.9,Mid,Low,No,0
49.83,68.81,91.32,6.7,Mid,High,No,0
77.78,49.6,72.04,1.0,Low,High,Yes,1
69.0,95.57,72.57,4.8,High,High,Yes,0
77.31,81.85,81.22,4.7,Mid,Medium,No,0
81.67,64.06,84.18,4.3,Low,High,No,1
75.72,77.63,73.72,4.8,Mid,Medium,No,0
81.21,59.54,71.95,0.0,Low,High,No,1
71.03,79.27,52.82,2.9,Mid,Medium,No,0
55.38,27.74,67.22,7.6,Mid,Low,Yes,0
86.81,49.68,63.61,2.1,High,Low,Yes,0
63.75,81.67,81.85,7.8,High,High,No,0
58.9,62.01,72.56,1.7,High,High,No,1
69.51,69.32,72.17,1.4,High,Medium,Yes,0
59.22,44.45,74.91,2.6,Mid,Medium,No,0
66.16,95.57,66.3,6.8,Mid,Medium,No,0
76.82,85.05,90.53,3.4,High,High,No,0
76.88,62.79,87.98,5.2,High,Medium,No,0
59.43,59.52,91.18,4.6,Mid,High,Yes,0
65.17,82.47,81.83,4.4,Low,Medium,Yes,0
87.04,97.72,74.71,7.0,High,High,Yes,0
78.95,81.26,91.15,6.0,Low,Medium,No,1
100.0,100.0,68.19,2.2,Mid,Medium,No,0
88.52,51.24,66.29,3.9,Low,Medium,No,1
88.02,52.89,68.98,8.0,High,High,No,0
52.57,46.98,80.23,5.1,High,Low,Yes,0
82.69,73.07,67.38,1.5,High,Low,No,0
71.26,68.81,73.45,1.6,High,High,Yes,1
64.29,63.57,58.98,6.3,High,High,No,0
74.35,78.95,79.81,5.9,Mid,Low,Yes,0
85.23,85.72,59.83,2.7,Low,Low,No,1
79.01,41.59,65.68,6.0,Mid,Medium,Yes,0
59.7,56.45,87.17,7.7,Mid,Medium,Yes,0
82.39,79.12,86.8,7.4,Mid,High,No,0
63.07,58.52,78.74,7.7,Low,Low,No,1
75.03,53.23,77.76,5.6,Low,Low,No,1
67.75,82.3,69.69,4.1,Mid,High,Yes,0
68.94,45.37,67.27,3.7,Low,Low,No,1
82.73,61.17,71.38,4.5,Mid,Medium,Yes,0
57.44,71.26,59.86,2.7,Mid,Low,Yes,0
99.23,56.82,77.52,3.8,High,Low,Yes,0
46.5,78.53,75.49,7.1,Low,Medium,No,1
63.63,56.9,65.67,1.3,High,Low,No,0
77.18,88.54,90.69,1.4,Mid,Medium,No,0
80.18,63.99,81.07,6.2,Mid,Medium,No,0
70.59,76.74,81.92,3.8,Mid,Medium,Yes,0
71.2,77.94,70.13,0.6,High,Low,No,0
77.75,55.96,74.99,4.4,High,Medium,Yes,0
68.77,33.14,81.27,4.1,Mid,High,No,0
91.5,71.77,76.53,3.6,High,Low,No,0
83.75,67.16,91.02,5.9,Mid,Medium,Yes,0
84.22,74.89,72.96,1.8,Mid,High,No,1
58.47,62.38,69.95,4.5,High,High,Yes,0
70.89,59.11,81.34,4.1,Low,Medium,Yes,0
67.79,98.14,62.35,4.6,Mid,High,No,0
57.92,42.44,84.24,1.0,Mid,Medium,No,0
77.04,77.74,61.99,3.5,High,High,Yes,0
64.47,56.81,81.39,4.5,High,Low,No,0
81.18,60.63,68.52,5.6,High,Medium,No,0
57.02,60.93,79.77,8.2,Mid,High,Yes,0
96.07,53.15,84.07,6.1,Low,High,Yes,0
59.45,75.14,76.53,5.4,Low,Medium,Yes,0
75.07,88.25,63.0,7.0,Low,Low,No,1
83.09,73.52,66.03,3.9,Mid,Medium,No,0
64.01,67.65,67.71,7.6,High,High,No,0
83.93,50.22,56.05,6.7,Low,Medium,Yes,0
54.79,74.27,86.27,3.6,Low,Low,No,1
92.33,100.0,76.1,8.3,Low,High,No,1
72.2,59.91,63.64,5.4,Mid,Low,Yes,0
63.65,59.98,89.56,8.9,High,Low,No,0
67.81,57.02,67.99,5.1,High,High,No,0
83.32,58.17,77.51,3.4,High,Low,Yes,0
63.82,22.08,66.75,3.0,High,High,No,0
61.51,72.48,54.82,3.8,Low,Low,Yes,0
68.9,52.47,61.36,3.4,High,Low,No,0
55.52,40.24,70.52,7.0,Low,High,No,1
97.49,78.05,83.98,4.4,Mid,Low,Yes,0
64.07,48.69,78.47,1.3,Mid,Low,No,0
83.64,60.58,76.4,4.9,Mid,Low,No,0
74.93,89.46,54.9,4.8,High,Medium,Yes,0
58.22,43.45,87.7,3.6,High,Low,No,0
71.92,41.48,77.24,5.0,Low,Medium,Yes,0
82.98,70.31,73.81,4.4,High,High,Yes,0
69.36,84.39,86.32,5.8,Mid,High,No,0
88.7,40.81,87.47,5.6,High,High,No,0
86.3,72.52,86.55,5.2,Low,Medium,No,1
84.86,75.3,72.53,1.9,Mid,High,Yes,1
65.56,33.05,64.97,8.7,Mid,High,Yes,0
56.88,78.78,84.89,1.4,Low,Low,Yes,0
63.41,80.03,61.35,4.2,Mid,Medium,Yes,0
74.75,61.01,94.47,2.3,Low,Medium,No,1
79.64,86.04,75.28,5.3,Low,Medium,No,1
41.6,84.18,64.39,4.8,High,High,Yes,0
71.89,67.65,62.68,4.2,Mid,Medium,Yes,0
74.21,58.78,62.22,7.5,High,High,Yes,0
68.11,50.43,76.4,6.7,High,High,No,0
90.08,65.4,74.94,3.8,Low,High,No,1
77.9,75.12,62.64,6.1,Low,High,No,1
90.34,60.81,71.44,7.6,High,Low,Yes,0
68.98,30.84,61.32,6.7,Low,Medium,Yes,0
85.12,86.3,80.89,4.2,Mid,Medium,Yes,0
94.89,69.04,74.45,1.3,Mid,High,No,1
90.36,59.93,71.22,5.1,High,High,No,0
56.71,79.71,62.12,5.8,Mid,High,Yes,0
68.45,90.39,72.0,3.0,High,Low,Yes,0
67.17,21.17,70.85,4.5,Mid,High,No,0
78.85,72.95,78.18,4.3,Low,Medium,Yes,0
81.61,43.17,76.67,7.3,Mid,Medium,No,0
60.26,73.99,82.92,8.2,Low,Low,Yes,0
72.95,68.05,70.15,6.9,High,High,Yes,0
43.72,76.17,56.4,4.3,Mid,Medium,Yes,0
92.19,58.01,84.91,6.8,Low,Low,No,1
64.83,36.03,65.64,5.8,Low,Medium,No,1
72.78,58.79,63.93,4.4,High,Low,Yes,0
67.66,72.51,74.57,8.7,High,High,Yes,0
88.04,82.25,78.02,3.0,Mid,Medium,No,0
32.27,47.25,69.69,5.7,Mid,Medium,No,0
71.77,82.43,69.61,6.2,Mid,High,Yes,0
70.52,55.63,71.09,3.9,Low,High,No,1
65.65,71.8,89.17,5.6,High,Low,Yes,0
96.17,57.84,74.97,6.4,Mid,High,Yes,0
59.58,68.91,65.32,5.0,Mid,Medium,No,0
82.81,80.27,65.42,5.4,Low,Medium,No,1
76.99,46.37,72.49,4.7,Mid,High,No,0
89.66,55.12,77.38,6.1,Low,High,Yes,0
62.66,68.96,79.84,4.0,Low,High,No,1
61.74,100.0,76.24,3.9,High,High,Yes,0
87.34,52.19,66.58,4.5,Low,Medium,No,1
77.95,98.64,70.76,6.9,High,Low,No,0
50.37,98.07,82.34,1.0,Low,Medium,Yes,0
64.45,64.44,63.54,2.7,High,Medium,Yes,0
77.41,61.23,70.34,9.1,Low,Low,Yes,0
83.73,54.93,80.97,5.1,Mid,High,Yes,0
62.49,64.91,83.75,3.7,High,Low,Yes,0
31.2,43.49,73.07,6.1,High,Medium,Yes,1
79.33,64.78,70.89,2.9,Low,High,No,1
54.92,89.95,61.78,0.3,Mid,High,No,1
43.76,56.22,80.26,5.2,Mid,High,Yes,0
32.35,62.15,88.19,3.0,High,High,Yes,0
83.4,38.78,100.0,4.7,Mid,High,No,0
73.8,71.98,78.86,5.2,Mid,High,No,0
68.84,70.23,74.49,4.8,Low,Low,Yes,0
91.45,67.02,65.8,1.1,Mid,High,Yes,1
80.92,62.53,56.21,4.6,Mid,Low,No,0
94.63,61.32,76.77,5.4,Mid,Low,Yes,0
52.5,74.03,98.5,1.7,Mid,Low,No,0
71.52,65.54,87.71,1.5,Low,High,Yes,1
49.37,71.04,86.17,2.4,Low,High,Yes,0
68.79,69.44,77.46,6.0,Mid,High,No,0
68.52,83.97,78.6,0.5,Low,High,Yes,1
80.77,76.83,50.76,6.2,High,Medium,No,0
72.64,69.09,82.63,5.3,Low,Medium,No,1
80.73,90.29,69.21,4.0,Low,High,Yes,0
81.85,72.72,67.98,1.5,Low,Medium,Yes,0
100.0,86.88,71.77,2.9,High,High,No,0
67.59,75.71,71.43,6.1,High,High,No,0
58.83,36.53,67.82,7.0,High,High,No,0
75.45,86.88,75.14,2.4,Low,High,No,1
60.77,68.16,69.42,6.8,High,High,Yes,0
92.75,65.17,76.0,5.9,High,High,Yes,0
68.03,70.5,60.13,4.5,Low,High,No,1
64.08,60.48,72.86,3.0,Mid,Low,No,0
65.4,69.63,64.04,3.3,Low,Low,No,1
82.06,56.53,68.59,8.1,Low,Medium,No,1
69.79,86.39,76.43,4.9,Low,Medium,No,1
63.02,64.18,58.96,7.2,Mid,Low,No,0
95.31,59.88,66.78,5.0,Low,Low,No,1
60.01,51.2,80.69,3.6,Low,Low,No,1
72.5,70.3,60.87,5.7,Mid,Medium,Yes,0
81.13,68.99,92.78,8.8,Low,High,Yes,0
49.16,72.21,87.04,3.2,Low,Medium,No,1
78.72,49.56,70.05,6.3,Low,High,No,1
57.23,40.38,67.13,4.9,Mid,High,Yes,0
83.52,76.01,77.02,1.6,Low,Medium,No,1
58.52,89.75,60.53,1.6,Mid,High,No,1
81.7,49.58,54.98,3.6,Mid,Medium,No,0
87.48,91.43,70.41,5.2,High,Low,No,0
84.06,70.54,73.66,6.3,Low,Low,Yes,0
75.52,65.89,75.94,1.4,Low,Medium,No,1
68.76,59.64,68.85,5.8,High,Medium,Yes,0
63.93,43.85,87.74,4.3,High,Medium,Yes,0
92.59,81.8,60.05,4.5,Low,Medium,Yes,0
62.21,53.59,63.62,5.7,Low,High,Yes,0
57.48,53.52,79.87,8.0,High,Low,Yes,0
81.32,81.87,63.38,5.1,Low,Medium,Yes,0
60.85,35.87,63.0,1.8,Low,Medium,Yes,0
58.7,41.62,76.23,4.1,Low,Low,No,1
51.79,65.71,64.46,6.2,High,Medium,Yes,0
65.24,70.69,73.67,6.3,High,Low,Yes,0
70.84,73.76,68.0,5.8,Mid,Low,Yes,0
75.4,61.17,66.38,3.5,Mid,Medium,No,0
85.32,100.0,53.98,1.8,Low,High,No,1
79.38,62.35,76.4,5.7,Low,Medium,No,1
69.33,62.31,62.53,2.1,Mid,High,No,0
69.23,53.25,73.32,5.9,Mid,Medium,Yes,0
79.14,67.98,69.88,5.9,Mid,High,Yes,0
89.82,75.84,72.93,3.6,Low,Low,No,1
73.77,85.26,73.5,4.3,Low,Low,No,1
65.43,42.17,76.94,4.9,Mid,Medium,No,0
58.1,62.06,67.72,3.3,High,Medium,No,0
51.77,73.15,87.43,1.7,Mid,High,No,1
81.33,75.39,56.53,4.4,High,High,Yes,0
80.09,66.1,72.73,4.6,High,High,No,0
80.08,74.68,83.36,7.2,Low,High,Yes,0
70.2,53.06,79.77,2.9,High,High,Yes,0
91.7,90.93,65.25,6.6,High,Medium,Yes,0
65.22,81.88,66.92,2.2,Mid,Low,No,0
85.37,44.48,64.93,1.8,Mid,High,No,1
71.46,48.8,80.99,3.9,High,Low,Yes,0
63.48,49.25,67.6,2.6,Mid,Low,No,0
80.3,76.85,77.55,1.8,Mid,Medium,No,0
77.73,45.44,77.64,8.4,Mid,High,No,0
77.0,60.7,98.68,3.6,Mid,High,No,0
73.14,73.28,78.13,9.1,High,High,No,0
71.47,64.94,66.89,2.5,High,High,No,0
100.0,70.14,60.4,1.1,High,Medium,Yes,0
88.58,48.95,72.24,7.1,High,Medium,No,0
82.12,75.52,73.81,3.0,High,High,No,0
73.57,56.19,52.89,4.8,Low,High,Yes,0
86.1,60.81,67.86,1.8,Mid,Low,Yes,0
79.25,69.8,77.97,4.4,Low,Low,Yes,0
72.37,67.65,69.68,1.8,High,High,No,1
67.75,66.38,84.69,4.4,Mid,High,No,0
70.87,53.99,59.42,3.6,High,Low,No,0
27.61,61.21,81.77,5.0,Low,Low,No,1
74.95,66.03,84.14,5.8,High,High,Yes,0
65.16,44.0,84.56,5.0,Mid,Low,No,0
94.3,58.6,59.34,5.4,High,Medium,Yes,0
72.27,72.2,78.15,4.3,High,Low,No,0
55.35,45.56,68.31,3.6,Mid,High,Yes,0
71.3,84.51,60.94,5.4,Low,Medium,No,1
57.35,86.31,70.86,4.3,Low,Medium,No,1
78.63,46.08,65.95,4.4,Mid,Low,No,0
76.07,87.72,84.21,5.3,Mid,High,No,0
85.41,63.7,80.13,2.4,Low,Low,No,1
60.93,72.7,63.48,7.4,Mid,Low,No,0
72.48,58.05,67.76,4.0,Low,Low,Yes,0
52.89,80.77,71.19,4.7,High,Medium,Yes,0
81.82,72.5,74.28,4.4,Low,Low,Yes,0
79.26,52.97,85.06,5.8,Mid,Low,Yes,0
78.94,47.36,81.91,5.2,High,Low,No,0
72.02,42.64,75.51,4.4,Mid,Low,Yes,0
77.81,69.01,72.39,7.4,Low,High,No,1
94.46,75.16,57.27,0.0,High,High,No,1
68.01,76.42,87.92,7.0,Low,High,Yes,0
73.94,64.11,70.53,6.3,High,Medium,No,0
56.79,47.49,90.55,0.8,Mid,High,Yes,1
59.84,55.09,76.96,6.4,Low,Low,Yes,0
73.37,84.44,95.25,6.6,High,Low,No,0
87.46,58.25,81.06,5.6,High,High,Yes,0
68.41,68.29,60.68,1.4,High,Medium,Yes,0
68.7,48.79,68.86,5.9,Low,Medium,No,1
66.3,71.39,73.31,6.5,Mid,Medium,Yes,0
64.51,58.68,66.26,3.4,Mid,Low,No,0
76.13,82.75,71.23,5.4,High,High,No,0
51.04,78.38,61.33,3.8,Mid,Medium,Yes,0
89.93,58.07,75.06,6.3,Low,Low,No,1
62.68,63.97,77.37,3.9,Mid,Medium,No,0
82.11,57.18,64.96,3.3,Mid,Medium,Yes,0
54.22,43.29,94.4,4.4,Low,High,No,1
81.36,52.28,75.64,1.8,Low,Low,Yes,0
81.41,69.17,66.83,4.2,Mid,Medium,No,0
77.38,71.2,58.7,5.2,Mid,Low,Yes,0
58.08,68.38,75.6,6.2,Mid,Medium,Yes,0
75.49,61.17,72.4,5.0,High,High,No,0
55.44,80.93,82.83,1.6,Low,Medium,No,1
68.46,67.02,73.57,7.2,High,High,Yes,0
86.41,77.25,63.06,7.4,High,Medium,Yes,0
83.15,37.62,91.71,4.7,High,High,Yes,0
72.21,3.24,79.36,3.0,High,Medium,Yes,0
58.35,70.54,72.46,3.4,Mid,Medium,No,0
81.04,43.2,76.65,4.1,Low,Medium,No,1
72.27,62.6,79.74,5.1,Mid,Low,Yes,0
39.52,61.17,60.71,3.9,Low,Low,No,1
82.96,91.4,76.58,2.8,High,Medium,No,0
71.66,72.4,70.5,6.5,Low,Low,Yes,0
88.83,68.65,80.07,5.0,Low,Low,Yes,0
56.67,79.39,67.6,2.4,Low,Medium,Yes,0
27.53,71.9,68.95,5.1,Low,Medium,No,1
75.91,58.68,91.63,4.8,Mid,Medium,No,0
76.08,83.14,87.31,3.1,High,Low,No,0
48.33,48.24,50.0,6.9,Mid,Low,Yes,0
58.3,71.17,86.57,4.8,High,Low,No,0
100.0,41.24,74.26,4.1,Mid,Medium,No,0
67.72,69.26,67.92,4.3,Mid,Low,Yes,0
82.23,69.09,64.93,5.4,Mid,Low,Yes,0
62.89,92.82,65.51,4.4,Low,High,No,1
42.74,40.96,68.2,4.3,Low,High,No,1
69.62,56.39,63.73,6.6,Low,Medium,No,1
68.28,79.16,61.45,1.7,Low,Medium,No,1
66.4,71.37,64.6,2.0,Mid,Low,Yes,0
70.4,68.88,78.23,6.1,Mid,High,No,0
75.7,50.7,75.5,9.3,High,High,Yes,0
69.9,56.55,80.56,6.3,Low,Medium,Yes,0
54.3,85.92,74.34,8.2,Low,Low,Yes,0
78.81,65.18,61.93,3.6,Low,Medium,No,1
44.71,72.01,79.94,3.2,Low,Low,Yes,0
43.29,64.16,64.95,5.4,Low,High,No,1
82.35,47.07,81.47,6.4,Low,Low,No,1
79.1,80.94,63.34,1.9,Mid,High,No,1
71.2,74.05,68.13,4.1,Low,High,No,1
52.46,100.0,71.39,4.4,Low,High,No,1
62.09,49.75,81.74,3.1,Mid,Medium,Yes,0
68.32,79.16,76.76,3.4,High,Medium,No,0
49.66,45.02,75.2,6.2,Mid,Medium,No,1
61.65,68.52,93.86,5.4,Low,Low,No,1
81.13,81.62,56.63,6.1,Mid,Medium,No,0
91.98,32.85,64.62,5.2,Low,High,Yes,0
66.13,62.72,64.19,2.8,Mid,Medium,No,0
82.59,56.99,57.29,5.3,High,High,Yes,0
