jee_main_score,jee_advanced_score,mock_test_score_avg,school_board,class_12_percent,attempt_count,coaching_institute,daily_study_hours,family_income,parent_education,location_type,peer_pressure_level,mental_health_issues,admission_taken,dropout
50.37,98.07,59.6,CBSE,82.34,1,FIITJEE,1.0,Low,Upto 10th,Semi-Urban,Medium,No,Yes,0
64.45,64.44,53.7,State,63.54,1,FIITJEE,2.7,High,Upto 10th,Urban,Medium,No,Yes,0
77.41,61.23,65.5,ICSE,70.34,2,Allen,9.1,Low,Upto 10th,Semi-Urban,Low,No,Yes,0
83.73,54.93,61.62,State,80.97,2,FIITJEE,5.1,Mid,PG,Urban,High,Yes,Yes,0
62.49,64.91,75.16,CBSE,83.75,2,Local,3.7,High,Graduate,Semi-Urban,Low,Yes,Yes,0
31.2,43.49,67.38,State,73.07,1,FIITJEE,6.1,High,PG,Semi-Urban,Medium,Yes,Yes,1
79.33,64.78,75.53,State,70.89,1,Local,2.9,Low,Graduate,Semi-Urban,High,No,No,1
54.92,89.95,64.51,State,61.78,2,None,0.3,Mid,Upto 10th,Semi-Urban,High,Yes,No,1
43.76,56.22,60.02,CBSE,80.26,2,Allen,5.2,Mid,12th,Urban,High,No,Yes,0
32.35,62.15,61.0,State,88.19,2,None,3.0,High,Upto 10th,Semi-Urban,High,No,Yes,0
83.4,38.78,92.54,CBSE,100.0,2,FIITJEE,4.7,Mid,Graduate,Rural,High,Yes,No,0
73.8,71.98,70.7,State,78.86,2,None,5.2,Mid,PG,Rural,High,No,No,0
68.84,70.23,44.19,State,74.49,2,FIITJEE,4.8,Low,Upto 10th,Semi-Urban,Low,No,Yes,0
91.45,67.02,61.76,State,65.8,2,Local,1.1,Mid,Upto 10th,Urban,High,No,Yes,1
80.92,62.53,69.16,CBSE,56.21,1,FIITJEE,4.6,Mid,Graduate,Rural,Low,Yes,No,0
94.63,61.32,90.14,CBSE,76.77,1,Allen,5.4,Mid,Graduate,Rural,Low,No,Yes,0
52.5,74.03,80.34,CBSE,98.5,1,None,1.7,Mid,12th,Rural,Low,No,No,0
71.52,65.54,56.94,ICSE,87.71,2,FIITJEE,1.5,Low,Upto 10th,Semi-Urban,High,Yes,Yes,1
49.37,71.04,97.02,CBSE,86.17,1,Local,2.4,Low,Upto 10th,Rural,High,Yes,Yes,0
68.79,69.44,67.63,State,77.46,2,None,6.0,Mid,Upto 10th,Urban,High,No,No,0
68.52,83.97,82.96,ICSE,78.6,1,Allen,0.5,Low,12th,Urban,High,Yes,Yes,1
80.77,76.83,54.14,CBSE,50.76,1,FIITJEE,6.2,High,12th,Urban,Medium,Yes,No,0
72.64,69.09,39.22,CBSE,82.63,1,Allen,5.3,Low,Upto 10th,Rural,Medium,No,No,1
80.73,90.29,51.1,ICSE,69.21,1,Local,4.0,Low,Graduate,Rural,High,No,Yes,0
81.85,72.72,29.0,ICSE,67.98,1,None,1.5,Low,PG,Urban,Medium,No,Yes,0
100.0,86.88,93.35,CBSE,71.77,2,None,2.9,High,Upto 10th,Rural,High,Yes,No,0
67.59,75.71,70.57,ICSE,71.43,2,None,6.1,High,Upto 10th,Urban,High,Yes,No,0
58.83,36.53,56.9,State,67.82,1,Local,7.0,High,Upto 10th,Semi-Urban,High,No,No,0
75.45,86.88,73.43,State,75.14,2,FIITJEE,2.4,Low,Graduate,Semi-Urban,High,No,No,1
60.77,68.16,70.27,State,69.42,1,FIITJEE,6.8,High,12th,Semi-Urban,High,Yes,Yes,0
92.75,65.17,75.45,CBSE,76.0,1,FIITJEE,5.9,High,PG,Rural,High,No,Yes,0
68.03,70.5,82.51,State,60.13,1,Allen,4.5,Low,PG,Semi-Urban,High,No,No,1
64.08,60.48,64.52,ICSE,72.86,2,Local,3.0,Mid,12th,Semi-Urban,Low,Yes,No,0
65.4,69.63,57.44,State,64.04,1,None,3.3,Low,Upto 10th,Urban,Low,Yes,No,1
82.06,56.53,77.93,ICSE,68.59,1,Local,8.1,Low,Upto 10th,Urban,Medium,No,No,1
69.79,86.39,77.63,State,76.43,2,Local,4.9,Low,PG,Urban,Medium,No,No,1
63.02,64.18,69.21,ICSE,58.96,1,Local,7.2,Mid,PG,Semi-Urban,Low,No,No,0
95.31,59.88,94.13,State,66.78,2,None,5.0,Low,Upto 10th,Urban,Low,Yes,No,1
60.01,51.2,62.75,State,80.69,2,None,3.6,Low,Graduate,Semi-Urban,Low,No,No,1
72.5,70.3,57.2,State,60.87,2,Allen,5.7,Mid,Upto 10th,Rural,Medium,No,Yes,0
81.13,68.99,73.02,ICSE,92.78,2,Local,8.8,Low,Graduate,Semi-Urban,High,Yes,Yes,0
49.16,72.21,59.9,ICSE,87.04,2,FIITJEE,3.2,Low,Upto 10th,Urban,Medium,Yes,No,1
78.72,49.56,73.95,State,70.05,2,Allen,6.3,Low,PG,Urban,High,Yes,No,1
57.23,40.38,58.0,ICSE,67.13,2,None,4.9,Mid,Upto 10th,Urban,High,Yes,Yes,0
83.52,76.01,63.2,ICSE,77.02,2,None,1.6,Low,Upto 10th,Urban,Medium,Yes,No,1
58.52,89.75,90.69,CBSE,60.53,2,Allen,1.6,Mid,12th,Rural,High,No,No,1
81.7,49.58,63.13,State,54.98,2,FIITJEE,3.6,Mid,Upto 10th,Rural,Medium,Yes,No,0
87.48,91.43,58.41,ICSE,70.41,2,Local,5.2,High,Upto 10th,Semi-Urban,Low,No,No,0
84.06,70.54,82.05,ICSE,73.66,2,Local,6.3,Low,Upto 10th,Urban,Low,Yes,Yes,0
75.52,65.89,55.39,ICSE,75.94,2,FIITJEE,1.4,Low,PG,Rural,Medium,No,No,1
68.76,59.64,59.68,ICSE,68.85,2,Local,5.8,High,Upto 10th,Rural,Medium,Yes,Yes,0
63.93,43.85,74.92,CBSE,87.74,2,None,4.3,High,Graduate,Rural,Medium,Yes,Yes,0
92.59,81.8,79.26,ICSE,60.05,2,Allen,4.5,Low,Graduate,Urban,Medium,Yes,Yes,0
62.21,53.59,82.65,ICSE,63.62,2,FIITJEE,5.7,Low,Upto 10th,Rural,High,No,Yes,0
57.48,53.52,59.03,CBSE,79.87,1,Allen,8.0,High,PG,Urban,Low,No,Yes,0
81.32,81.87,75.15,State,63.38,1,Local,5.1,Low,Graduate,Rural,Medium,Yes,Yes,0
60.85,35.87,62.41,State,63.0,2,Local,1.8,Low,Upto 10th,Rural,Medium,No,Yes,0
58.7,41.62,60.73,CBSE,76.23,2,None,4.1,Low,Upto 10th,Urban,Low,No,No,1
51.79,65.71,82.44,State,64.46,1,None,6.2,High,Graduate,Urban,Medium,No,Yes,0
65.24,70.69,61.41,State,73.67,1,Local,6.3,High,PG,Urban,Low,Yes,Yes,0
70.84,73.76,71.34,CBSE,68.0,2,Local,5.8,Mid,PG,Rural,Low,Yes,Yes,0
75.4,61.17,69.87,ICSE,66.38,2,None,3.5,Mid,Graduate,Semi-Urban,Medium,Yes,No,0
85.32,100.0,55.15,CBSE,53.98,1,None,1.8,Low,Upto 10th,Semi-Urban,High,No,No,1
79.38,62.35,79.59,CBSE,76.4,2,FIITJEE,5.7,Low,PG,Urban,Medium,No,No,1
69.33,62.31,74.72,CBSE,62.53,1,None,2.1,Mid,12th,Urban,High,No,No,0
69.23,53.25,44.16,CBSE,73.32,2,FIITJEE,5.9,Mid,Upto 10th,Semi-Urban,Medium,Yes,Yes,0
79.14,67.98,71.33,CBSE,69.88,1,FIITJEE,5.9,Mid,PG,Semi-Urban,High,Yes,Yes,0
89.82,75.84,58.72,ICSE,72.93,2,Allen,3.6,Low,Upto 10th,Urban,Low,No,No,1
73.77,85.26,81.16,State,73.5,2,None,4.3,Low,12th,Urban,Low,Yes,No,1
65.43,42.17,50.66,CBSE,76.94,1,FIITJEE,4.9,Mid,Graduate,Urban,Medium,No,No,0
58.1,62.06,63.72,ICSE,67.72,2,Allen,3.3,High,12th,Semi-Urban,Medium,Yes,No,0
51.77,73.15,72.34,CBSE,87.43,1,Allen,1.7,Mid,Upto 10th,Semi-Urban,High,No,No,1
81.33,75.39,68.65,ICSE,56.53,1,None,4.4,High,Graduate,Semi-Urban,High,Yes,Yes,0
80.09,66.1,77.16,State,72.73,1,None,4.6,High,12th,Urban,High,No,No,0
80.08,74.68,49.78,ICSE,83.36,2,Allen,7.2,Low,PG,Rural,High,Yes,Yes,0
70.2,53.06,87.82,ICSE,79.77,1,FIITJEE,2.9,High,12th,Semi-Urban,High,No,Yes,0
91.7,90.93,74.3,State,65.25,2,None,6.6,High,Upto 10th,Rural,Medium,Yes,Yes,0
65.22,81.88,84.32,State,66.92,1,Allen,2.2,Mid,PG,Rural,Low,No,No,0
85.37,44.48,78.49,ICSE,64.93,1,Allen,1.8,Mid,12th,Semi-Urban,High,No,No,1
71.46,48.8,67.86,CBSE,80.99,1,FIITJEE,3.9,High,Upto 10th,Semi-Urban,Low,No,Yes,0
63.48,49.25,52.59,CBSE,67.6,1,Local,2.6,Mid,Graduate,Semi-Urban,Low,Yes,No,0
80.3,76.85,61.24,State,77.55,2,FIITJEE,1.8,Mid,12th,Urban,Medium,Yes,No,0
77.73,45.44,87.07,CBSE,77.64,2,Allen,8.4,Mid,Graduate,Rural,High,Yes,No,0
77.0,60.7,84.63,State,98.68,2,FIITJEE,3.6,Mid,PG,Rural,High,No,No,0
73.14,73.28,60.56,ICSE,78.13,2,None,9.1,High,Graduate,Rural,High,No,No,0
71.47,64.94,34.18,ICSE,66.89,2,Allen,2.5,High,Upto 10th,Rural,High,Yes,No,0
100.0,70.14,65.45,CBSE,60.4,2,FIITJEE,1.1,High,PG,Urban,Medium,No,Yes,0
88.58,48.95,64.55,State,72.24,1,FIITJEE,7.1,High,12th,Semi-Urban,Medium,Yes,No,0
82.12,75.52,65.0,CBSE,73.81,2,FIITJEE,3.0,High,Graduate,Semi-Urban,High,No,No,0
73.57,56.19,74.34,CBSE,52.89,2,FIITJEE,4.8,Low,PG,Urban,High,No,Yes,0
86.1,60.81,78.51,ICSE,67.86,2,Allen,1.8,Mid,PG,Semi-Urban,Low,Yes,Yes,0
79.25,69.8,79.88,CBSE,77.97,2,FIITJEE,4.4,Low,12th,Rural,Low,No,Yes,0
72.37,67.65,73.35,ICSE,69.68,2,None,1.8,High,12th,Urban,High,No,No,1
67.75,66.38,46.39,State,84.69,2,Local,4.4,Mid,12th,Urban,High,No,No,0
70.87,53.99,63.91,CBSE,59.42,1,Local,3.6,High,12th,Rural,Low,No,No,0
27.61,61.21,95.65,ICSE,81.77,1,Local,5.0,Low,Graduate,Urban,Low,No,No,1
74.95,66.03,72.49,CBSE,84.14,2,None,5.8,High,PG,Rural,High,No,Yes,0
65.16,44.0,72.41,State,84.56,1,Local,5.0,Mid,12th,Urban,Low,No,No,0
94.3,58.6,72.31,CBSE,59.34,2,Allen,5.4,High,PG,Semi-Urban,Medium,Yes,Yes,0
72.27,72.2,72.98,CBSE,78.15,1,Allen,4.3,High,PG,Rural,Low,Yes,No,0
55.35,45.56,39.4,ICSE,68.31,2,None,3.6,Mid,Upto 10th,Semi-Urban,High,No,Yes,0
71.3,84.51,65.13,State,60.94,1,None,5.4,Low,Upto 10th,Urban,Medium,No,No,1
57.35,86.31,67.55,State,70.86,1,Allen,4.3,Low,12th,Urban,Medium,No,No,1
78.63,46.08,83.38,State,65.95,2,None,4.4,Mid,12th,Urban,Low,No,No,0
76.07,87.72,68.57,CBSE,84.21,2,None,5.3,Mid,Upto 10th,Urban,High,Yes,No,0
85.41,63.7,48.24,ICSE,80.13,1,Allen,2.4,Low,PG,Urban,Low,No,No,1
60.93,72.7,73.16,CBSE,63.48,2,Allen,7.4,Mid,12th,Semi-Urban,Low,Yes,No,0
72.48,58.05,58.35,CBSE,67.76,2,FIITJEE,4.0,Low,Graduate,Rural,Low,Yes,Yes,0
52.89,80.77,53.4,CBSE,71.19,2,FIITJEE,4.7,High,12th,Urban,Medium,No,Yes,0
81.82,72.5,57.99,State,74.28,2,Local,4.4,Low,12th,Urban,Low,Yes,Yes,0
79.26,52.97,74.51,ICSE,85.06,2,None,5.8,Mid,Graduate,Urban,Low,No,Yes,0
78.94,47.36,83.11,State,81.91,2,Allen,5.2,High,12th,Semi-Urban,Low,Yes,No,0
72.02,42.64,73.8,CBSE,75.51,1,Local,4.4,Mid,PG,Urban,Low,Yes,Yes,0
77.81,69.01,75.58,CBSE,72.39,2,FIITJEE,7.4,Low,Graduate,Urban,High,No,No,1
94.46,75.16,73.68,ICSE,57.27,2,None,0.0,High,Graduate,Urban,High,Yes,No,1
68.01,76.42,69.22,State,87.92,1,Local,7.0,Low,Upto 10th,Rural,High,Yes,Yes,0
73.94,64.11,76.36,CBSE,70.53,1,None,6.3,High,PG,Rural,Medium,No,No,0
56.79,47.49,38.97,CBSE,90.55,1,Local,0.8,Mid,Upto 10th,Urban,High,Yes,Yes,1
59.84,55.09,69.33,ICSE,76.96,2,None,6.4,Low,PG,Rural,Low,Yes,Yes,0
73.37,84.44,55.46,CBSE,95.25,1,None,6.6,High,12th,Urban,Low,No,No,0
87.46,58.25,81.95,State,81.06,1,Allen,5.6,High,Upto 10th,Urban,High,Yes,Yes,0
68.41,68.29,66.23,State,60.68,1,None,1.4,High,12th,Rural,Medium,No,Yes,0
68.7,48.79,68.37,CBSE,68.86,1,FIITJEE,5.9,Low,12th,Rural,Medium,No,No,1
66.3,71.39,49.94,CBSE,73.31,1,Allen,6.5,Mid,Upto 10th,Urban,Medium,No,Yes,0
64.51,58.68,80.2,CBSE,66.26,1,None,3.4,Mid,Upto 10th,Rural,Low,Yes,No,0
76.13,82.75,75.53,ICSE,71.23,1,FIITJEE,5.4,High,12th,Rural,High,No,No,0
51.04,78.38,74.68,ICSE,61.33,1,FIITJEE,3.8,Mid,12th,Rural,Medium,Yes,Yes,0
89.93,58.07,58.24,State,75.06,2,Local,6.3,Low,PG,Semi-Urban,Low,Yes,No,1
62.68,63.97,58.72,State,77.37,2,Allen,3.9,Mid,12th,Semi-Urban,Medium,Yes,No,0
82.11,57.18,70.68,CBSE,64.96,1,Allen,3.3,Mid,Graduate,Semi-Urban,Medium,No,Yes,0
54.22,43.29,59.67,CBSE,94.4,2,Local,4.4,Low,12th,Semi-Urban,High,No,No,1
81.36,52.28,73.22,CBSE,75.64,2,Local,1.8,Low,12th,Semi-Urban,Low,Yes,Yes,0
81.41,69.17,42.07,ICSE,66.83,2,Local,4.2,Mid,12th,Urban,Medium,No,No,0
77.38,71.2,62.15,ICSE,58.7,1,Allen,5.2,Mid,Upto 10th,Rural,Low,No,Yes,0
58.08,68.38,89.56,CBSE,75.6,1,FIITJEE,6.2,Mid,Upto 10th,Semi-Urban,Medium,Yes,Yes,0
75.49,61.17,73.27,CBSE,72.4,2,FIITJEE,5.0,High,Graduate,Rural,High,No,No,0
55.44,80.93,70.0,State,82.83,1,None,1.6,Low,12th,Urban,Medium,No,No,1
68.46,67.02,91.82,ICSE,73.57,2,Allen,7.2,High,PG,Rural,High,Yes,Yes,0
86.41,77.25,39.97,CBSE,63.06,1,Allen,7.4,High,PG,Rural,Medium,Yes,Yes,0
83.15,37.62,58.22,ICSE,91.71,2,Local,4.7,High,12th,Urban,High,Yes,Yes,0
72.21,3.24,63.19,CBSE,79.36,1,Allen,3.0,High,12th,Urban,Medium,No,Yes,0
58.35,70.54,78.3,CBSE,72.46,1,Allen,3.4,Mid,12th,Rural,Medium,No,No,0
81.04,43.2,78.51,State,76.65,2,FIITJEE,4.1,Low,12th,Rural,Medium,Yes,No,1
72.27,62.6,57.61,State,79.74,2,Allen,5.1,Mid,12th,Urban,Low,No,Yes,0
39.52,61.17,79.98,State,60.71,2,FIITJEE,3.9,Low,Upto 10th,Semi-Urban,Low,No,No,1
82.96,91.4,63.16,CBSE,76.58,2,FIITJEE,2.8,High,Graduate,Semi-Urban,Medium,No,No,0
71.66,72.4,82.54,State,70.5,1,Allen,6.5,Low,Upto 10th,Semi-Urban,Low,No,Yes,0
88.83,68.65,55.61,CBSE,80.07,1,FIITJEE,5.0,Low,PG,Semi-Urban,Low,No,Yes,0
56.67,79.39,66.52,ICSE,67.6,2,Local,2.4,Low,Upto 10th,Rural,Medium,No,Yes,0
27.53,71.9,62.12,ICSE,68.95,2,FIITJEE,5.1,Low,Upto 10th,Semi-Urban,Medium,Yes,No,1
75.91,58.68,80.67,CBSE,91.63,1,Allen,4.8,Mid,Graduate,Semi-Urban,Medium,Yes,No,0
76.08,83.14,61.73,State,87.31,1,Local,3.1,High,PG,Urban,Low,Yes,No,0
48.33,48.24,67.49,State,50.0,1,Local,6.9,Mid,PG,Urban,Low,No,Yes,0
58.3,71.17,74.08,ICSE,86.57,1,Allen,4.8,High,12th,Urban,Low,No,No,0
100.0,41.24,74.54,CBSE,74.26,2,None,4.1,Mid,Graduate,Urban,Medium,Yes,No,0
67.72,69.26,78.64,CBSE,67.92,2,FIITJEE,4.3,Mid,Upto 10th,Rural,Low,No,Yes,0
82.23,69.09,70.53,CBSE,64.93,1,FIITJEE,5.4,Mid,Upto 10th,Rural,Low,No,Yes,0
62.89,92.82,62.98,ICSE,65.51,1,None,4.4,Low,Upto 10th,Rural,High,No,No,1
42.74,40.96,63.8,ICSE,68.2,2,Local,4.3,Low,PG,Semi-Urban,High,No,No,1
69.62,56.39,68.31,State,63.73,2,None,6.6,Low,PG,Semi-Urban,Medium,Yes,No,1
68.28,79.16,71.0,CBSE,61.45,1,Allen,1.7,Low,Upto 10th,Rural,Medium,No,No,1
66.4,71.37,66.23,CBSE,64.6,2,None,2.0,Mid,PG,Semi-Urban,Low,No,Yes,0
70.4,68.88,68.23,CBSE,78.23,2,Local,6.1,Mid,12th,Semi-Urban,High,No,No,0
75.7,50.7,49.79,CBSE,75.5,1,Allen,9.3,High,Upto 10th,Semi-Urban,High,No,Yes,0
69.9,56.55,76.01,ICSE,80.56,2,Allen,6.3,Low,Upto 10th,Semi-Urban,Medium,No,Yes,0
54.3,85.92,70.17,State,74.34,1,Allen,8.2,Low,12th,Semi-Urban,Low,Yes,Yes,0
78.81,65.18,80.02,ICSE,61.93,1,FIITJEE,3.6,Low,PG,Urban,Medium,No,No,1
44.71,72.01,68.0,State,79.94,1,FIITJEE,3.2,Low,Upto 10th,Rural,Low,Yes,Yes,0
43.29,64.16,47.14,CBSE,64.95,2,Allen,5.4,Low,12th,Rural,High,Yes,No,1
82.35,47.07,63.7,CBSE,81.47,2,None,6.4,Low,Graduate,Semi-Urban,Low,No,No,1
79.1,80.94,65.6,CBSE,63.34,2,FIITJEE,1.9,Mid,12th,Semi-Urban,High,No,No,1
71.2,74.05,76.91,CBSE,68.13,1,Local,4.1,Low,Upto 10th,Urban,High,No,No,1
52.46,100.0,43.16,CBSE,71.39,2,FIITJEE,4.4,Low,12th,Rural,High,Yes,No,1
62.09,49.75,68.49,ICSE,81.74,2,None,3.1,Mid,PG,Urban,Medium,No,Yes,0
68.32,79.16,74.16,State,76.76,1,FIITJEE,3.4,High,Upto 10th,Urban,Medium,Yes,No,0
49.66,45.02,60.06,ICSE,75.2,2,None,6.2,Mid,Upto 10th,Rural,Medium,Yes,No,1
61.65,68.52,68.9,CBSE,93.86,2,None,5.4,Low,PG,Urban,Low,No,No,1
81.13,81.62,60.48,State,56.63,1,FIITJEE,6.1,Mid,PG,Urban,Medium,No,No,0
91.98,32.85,59.25,State,64.62,2,None,5.2,Low,PG,Rural,High,No,Yes,0
66.13,62.72,63.1,CBSE,64.19,2,None,2.8,Mid,Graduate,Rural,Medium,No,No,0
82.59,56.99,59.47,State,57.29,2,Local,5.3,High,Upto 10th,Rural,High,Yes,Yes,0
45.2,54.77,76.2,ICSE,67.8,2,Allen,2.6,Low,Upto 10th,Urban,Medium,Yes,No,1
81.23,72.16,59.18,ICSE,81.88,2,Allen,3.9,Mid,Upto 10th,Semi-Urban,Low,Yes,Yes,0
60.74,83.93,57.17,ICSE,69.08,2,FIITJEE,2.4,Mid,12th,Semi-Urban,Low,Yes,Yes,0
76.3,63.87,89.22,ICSE,71.67,1,None,3.3,Mid,Upto 10th,Semi-Urban,High,Yes,Yes,0
68.53,69.29,79.53,State,57.77,1,FIITJEE,4.7,Low,Upto 10th,Urban,Medium,No,No,1
90.49,67.83,45.66,ICSE,67.03,1,FIITJEE,3.6,Mid,PG,Urban,Medium,Yes,Yes,0
59.76,66.03,58.82,State,70.38,2,Allen,2.7,Low,PG,Semi-Urban,High,No,No,1
80.79,48.57,70.91,CBSE,81.42,1,None,6.8,Low,PG,Rural,Low,Yes,Yes,0
68.09,83.74,71.89,ICSE,58.25,1,FIITJEE,4.3,High,Upto 10th,Rural,Medium,Yes,No,0
69.78,70.72,50.11,CBSE,70.45,1,FIITJEE,3.4,High,PG,Urban,Medium,Yes,Yes,0
69.43,72.32,81.9,ICSE,85.87,2,Allen,2.3,Mid,Graduate,Semi-Urban,Medium,No,No,0
60.16,53.1,77.9,CBSE,70.55,1,Allen,0.8,Low,PG,Urban,Low,Yes,Yes,0
71.8,58.65,73.78,CBSE,53.84,2,Allen,4.1,Mid,Graduate,Urban,Medium,Yes,Yes,0
71.12,63.18,84.28,CBSE,87.79,1,FIITJEE,1.7,Low,12th,Semi-Urban,Low,Yes,Yes,0
75.38,41.45,73.43,CBSE,82.35,1,None,5.9,Low,Graduate,Urban,Medium,Yes,No,1
73.18,38.99,73.38,CBSE,83.69,1,Allen,4.6,Mid,Graduate,Rural,Low,Yes,Yes,0
83.17,56.39,86.69,State,57.56,1,Allen,7.6,Low,12th,Rural,High,Yes,Yes,0
84.93,74.36,81.21,State,90.12,2,None,4.9,Mid,Graduate,Semi-Urban,Low,Yes,No,0
57.29,55.55,57.9,ICSE,67.27,1,FIITJEE,3.0,Low,Upto 10th,Urban,High,Yes,No,1
84.16,49.7,75.6,State,69.91,1,FIITJEE,0.7,Mid,Upto 10th,Rural,Medium,Yes,No,0
55.39,52.97,60.03,CBSE,67.97,1,None,6.1,Mid,PG,Semi-Urban,Medium,Yes,Yes,0
80.23,58.71,74.05,State,84.47,2,Allen,1.9,High,PG,Semi-Urban,Medium,No,Yes,0
80.68,60.34,73.72,State,73.2,1,Local,3.7,High,PG,Semi-Urban,High,Yes,No,0
45.24,100.0,51.4,CBSE,79.82,1,None,7.8,Low,PG,Urban,Medium,Yes,Yes,0
73.3,82.87,66.54,State,75.76,2,Local,5.7,Mid,Upto 10th,Semi-Urban,Low,No,No,0
65.44,82.4,71.18,CBSE,74.05,2,FIITJEE,5.3,Mid,PG,Urban,Low,Yes,Yes,0
61.38,84.7,62.76,State,65.53,1,FIITJEE,6.4,Mid,Graduate,Semi-Urban,High,Yes,No,0
90.91,50.02,71.78,CBSE,93.12,1,Local,6.3,Mid,12th,Urban,Low,No,No,0
62.85,46.44,77.67,ICSE,60.37,1,Allen,7.7,Mid,Graduate,Rural,High,No,Yes,0
60.71,48.29,67.63,State,79.12,1,Local,3.3,Low,12th,Urban,High,No,No,1
73.06,87.35,70.7,ICSE,78.77,2,Allen,3.7,High,Upto 10th,Rural,Medium,No,No,0
81.6,57.24,84.6,CBSE,86.54,1,None,2.7,Mid,12th,Rural,High,No,No,0
70.02,45.98,73.68,CBSE,88.88,1,FIITJEE,4.4,Mid,PG,Semi-Urban,Low,Yes,No,0
88.33,59.1,70.41,ICSE,73.63,1,FIITJEE,4.2,Mid,Upto 10th,Rural,Low,Yes,No,0
79.43,62.18,56.5,CBSE,80.3,2,Local,1.0,Low,PG,Urban,Medium,Yes,No,1
41.51,70.29,76.05,CBSE,92.65,2,None,3.2,High,Graduate,Rural,High,Yes,Yes,0
64.59,70.02,71.96,CBSE,74.35,1,Local,7.4,High,Graduate,Urban,Medium,Yes,Yes,0
64.13,52.75,83.4,CBSE,64.34,2,Local,5.0,Mid,PG,Urban,Medium,No,Yes,0
78.71,76.97,68.56,CBSE,71.16,1,Local,5.9,Low,12th,Urban,Medium,Yes,Yes,0
35.25,55.77,46.2,CBSE,61.95,1,Allen,4.3,High,Graduate,Semi-Urban,Medium,Yes,Yes,0
100.0,63.5,47.6,CBSE,78.72,2,FIITJEE,0.7,High,12th,Urban,Medium,No,No,0
79.43,76.99,76.83,CBSE,85.64,2,FIITJEE,4.2,Low,Graduate,Semi-Urban,High,Yes,No,1
74.08,55.73,61.16,ICSE,73.79,2,Local,6.6,High,PG,Rural,Low,No,No,0
88.54,56.89,73.24,State,58.79,1,Allen,2.1,Low,PG,Rural,High,Yes,No,1
100.0,75.47,69.37,CBSE,85.22,2,FIITJEE,6.0,High,Graduate,Semi-Urban,High,Yes,No,0
84.19,52.28,66.0,ICSE,57.24,1,Allen,1.1,Low,Graduate,Rural,Medium,No,Yes,0
85.28,59.84,66.84,CBSE,59.54,2,None,4.5,Mid,12th,Rural,Low,No,Yes,0
73.83,74.89,57.62,State,73.22,1,Allen,5.6,High,12th,Rural,High,No,Yes,0
70.02,98.87,67.81,CBSE,77.52,1,Allen,3.9,High,12th,Rural,High,Yes,No,0
65.34,75.69,60.99,ICSE,79.22,1,None,9.4,High,PG,Urban,Low,Yes,No,0
60.43,73.56,63.53,ICSE,74.34,2,FIITJEE,3.5,Low,Graduate,Rural,High,No,No,1
62.38,74.49,64.12,State,92.6,2,FIITJEE,3.3,High,Upto 10th,Urban,Low,No,Yes,0
53.09,48.83,65.28,CBSE,75.65,2,Allen,4.9,High,12th,Rural,High,No,Yes,0
70.94,67.85,79.07,ICSE,85.35,1,Allen,3.0,Low,Upto 10th,Semi-Urban,Medium,Yes,Yes,0
48.41,65.52,66.44,State,82.87,2,None,1.6,High,PG,Semi-Urban,Low,Yes,Yes,0
74.67,71.15,80.28,State,62.07,2,None,2.3,High,12th,Urban,High,No,Yes,0
71.49,67.86,86.45,CBSE,73.3,2,FIITJEE,6.0,Low,12th,Semi-Urban,High,Yes,Yes,0
74.06,72.08,78.26,ICSE,96.23,2,FIITJEE,3.9,Low,Upto 10th,Urban,Low,Yes,Yes,0
64.69,61.02,74.41,CBSE,69.96,1,None,7.9,Low,Upto 10th,Rural,Low,No,No,1
100.0,66.94,71.92,CBSE,68.25,2,Allen,3.6,High,Graduate,Semi-Urban,Low,Yes,Yes,0
91.04,46.35,78.38,CBSE,76.71,1,None,5.9,Mid,Upto 10th,Urban,Low,No,Yes,0
54.58,60.88,69.07,ICSE,70.31,1,FIITJEE,5.5,Low,PG,Urban,Low,No,Yes,0
75.26,88.25,79.81,State,67.06,1,Allen,3.6,High,12th,Rural,Low,No,No,0
63.49,71.1,75.37,CBSE,70.17,1,Local,2.7,Mid,Upto 10th,Rural,Medium,No,No,0
57.8,65.67,63.68,CBSE,89.32,1,Local,1.0,Mid,PG,Semi-Urban,Medium,Yes,No,0
53.24,96.34,78.75,ICSE,73.63,2,None,5.6,Low,Upto 10th,Urban,Low,Yes,Yes,0
78.05,44.23,69.1,CBSE,61.72,2,FIITJEE,6.9,Low,Upto 10th,Rural,High,Yes,Yes,0
62.46,48.25,66.73,State,59.88,1,Allen,1.3,Low,Upto 10th,Semi-Urban,Medium,No,No,1
85.55,93.4,62.29,CBSE,97.07,2,Local,3.8,Low,Graduate,Urban,Medium,No,Yes,0
85.91,66.74,69.99,State,72.77,1,Allen,3.2,Low,12th,Rural,High,Yes,Yes,0
91.23,62.12,79.96,CBSE,79.35,1,Allen,5.6,High,12th,Semi-Urban,Medium,No,No,0
60.07,46.81,78.67,CBSE,67.29,1,Allen,3.8,High,12th,Semi-Urban,Medium,No,Yes,0
78.66,73.16,72.24,CBSE,78.21,1,Allen,7.1,Low,Graduate,Rural,Low,No,No,1
80.85,74.71,75.2,State,89.59,2,None,3.7,High,Upto 10th,Rural,Medium,No,Yes,0
65.36,48.49,83.26,CBSE,68.48,1,Allen,2.0,Low,12th,Urban,Medium,Yes,Yes,0
61.2,63.76,66.2,CBSE,79.59,2,Local,3.6,Low,12th,Urban,Medium,No,Yes,0
